StepId;RecordingId;ProcessId;TimeStamp;StepName;StepDescription;ApplicationProcessName;ApplicationParentWindowName;AutomationStep;NextStepId;label_EventName;label_EventId;Activity
9;Recording_31;Process_8;2022-02-22T04:52:12+00:00;Click UI element in window;Hyperlink 'SharePoint' in Window 'Microsoft Office Home — Mozilla Firefox';firefox;Microsoft Office Home — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Hyperlink \\'SharePoint\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -12 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]";11.0;Open the sheet consist of graphical presentation of data;Event_144;Click UI element in window-firefox
10;Recording_31;Process_8;2022-02-22T04:52:17+00:00;Click UI element in window;Hyperlink 'Project RoadMap' in Window 'SharePoint — Mozilla Firefox';firefox;SharePoint — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'SharePoint — Mozilla Firefox\\'']['Hyperlink \\'Project RoadMap\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 80 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]";12.0;Open the sheet consist of graphical presentation of data;Event_144;Click UI element in window-firefox
11;Recording_31;Process_8;2022-02-22T04:52:21+00:00;Click UI element in window;Hyperlink 'Documents' in Window 'Project RoadMap - Home — Mozilla Firefox';firefox;Project RoadMap - Home — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Project RoadMap - Home — Mozilla Firefox\\'']['Hyperlink \\'Documents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 9 OffsetY: 13 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]";13.0;Open the sheet consist of graphical presentation of data;Event_144;Click UI element in window-firefox
12;Recording_31;Process_8;2022-02-22T04:52:41+00:00;Click UI element in window;Hyperlink 'Finance Data of projects.xlsx' in Window 'Project  ...  — Mozilla Firefox';firefox;Project RoadMap - Documents - All Documents — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Project  ...  — Mozilla Firefox\\'']['Hyperlink \\'Finance Data of projects.xlsx\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -19 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]";14.0;Open the sheet consist of graphical presentation of data;Event_144;Click UI element in window-firefox
13;Recording_31;Process_8;2022-02-22T04:52:49+00:00;Click UI element in window;UI Custom in Window 'Finance Data of projects.xlsx — Mozilla Firefox';firefox;Finance Data of projects.xlsx — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Finance Data of projects.xlsx — Mozilla Firefox\\'']['UI Custom'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 124 OffsetY: 22 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]";15.0;Copy the graphical data from spreadsheet;Event_145;Click UI element in window-firefox
14;Recording_31;Process_8;2022-02-22T04:52:51+00:00;Click UI element in window;UI Custom 2 in Window 'Finance Data of projects.xlsx — Mozilla Firefox';firefox;Finance Data of projects.xlsx — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Finance Data of projects.xlsx — Mozilla Firefox\\'']['UI Custom 2'] ClickType: UIAutomation.ClickType.RightClick OffsetX: 122 OffsetY: 20 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]";16.0;Copy the graphical data from spreadsheet;Event_145;Click UI element in window-firefox
15;Recording_31;Process_8;2022-02-22T04:52:54+00:00;Select menu option in window;Menu Item 'Copy' in Window 'Finance Data of projects.xlsx — Mozilla Firefox';firefox;Finance Data of projects.xlsx — Mozilla Firefox;"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Finance Data of projects.xlsx — Mozilla Firefox\\'']['Menu Item \\'Copy\\'']\n""]";17.0;Copy the graphical data from spreadsheet;Event_145;Select menu option in window-firefox
16;Recording_31;Process_8;2022-02-22T04:52:58+00:00;Press button in window;Button 'Open a new tab (Ctrl+T)' in Window 'Finance Data of projects.xlsx — Mozilla Firefox';firefox;Finance Data of projects.xlsx — Mozilla Firefox;"[""UIAutomation.PressButton Button: appmask['Window \\'Finance Data of projects.xlsx — Mozilla Firefox\\'']['Button \\'Open a new tab (Ctrl+T)\\'']\n""]";18.0;Open the word document and paste the data copied from spreadsheet;Event_146;Press button in window-firefox
17;Recording_31;Process_8;2022-02-22T04:53:03+00:00;Populate text field in window;Edit 'Search with Google or enter address' in Window 'Mozilla Firefox';;;;;;;Populate text field in window
18;Recording_31;Process_8;2022-02-22T04:53:04+00:00;Send keys;TextToSend:'{Return}';;;"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]";20.0;Open the word document and paste the data copied from spreadsheet;Event_146;Send keys
19;Recording_31;Process_8;2022-02-22T04:53:09+00:00;Click UI element in window;Hyperlink 'Sign in -  ...  › en-us › signin' in Window 'onedrive - Google Search — Mozilla Firefox';firefox;onedrive - Google Search — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'onedrive - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Sign in -  ...  › en-us › signin\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -24 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]";23.0;Open the word document and paste the data copied from spreadsheet;Event_146;Click UI element in window-firefox
20;Recording_31;Process_8;2022-02-22T04:53:31+00:00;Populate text field in window;Edit 'Email, phone, or Skype' in Window 'Sign in - Microsoft OneDrive — Mozilla Firefox';;;;;;;Populate text field in window
21;Recording_31;Process_8;2022-02-22T04:53:33+00:00;Press button in window;Button 'Next' in Window 'Sign in - Microsoft OneDrive — Mozilla Firefox';firefox;Sign in - Microsoft OneDrive — Mozilla Firefox;"[""UIAutomation.PressButton Button: appmask['Window \\'Sign in - Microsoft OneDrive — Mozilla Firefox\\'']['Button \\'Next\\'']\n""]";25.0;Open the word document and paste the data copied from spreadsheet;Event_146;Press button in window-firefox
22;Recording_31;Process_8;2022-02-22T04:53:43+00:00;Click UI element in window;Hyperlink 'Project Demo' in Window 'My files - OneDrive — Mozilla Firefox';firefox;My files - OneDrive — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'My files - OneDrive — Mozilla Firefox\\'']['Hyperlink \\'Project Demo\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -16 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]";26.0;Open the word document and paste the data copied from spreadsheet;Event_147;Click UI element in window-firefox
23;Recording_31;Process_8;2022-02-22T04:53:51+00:00;Select menu option in window;Menu Item 'New' in Window 'Project Demo - OneDrive — Mozilla Firefox';firefox;Project Demo - OneDrive — Mozilla Firefox;"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Project Demo - OneDrive — Mozilla Firefox\\'']['Menu Item \\'New\\'']\n""]";27.0;Open the word document and paste the data copied from spreadsheet;Event_147;Select menu option in window-firefox
24;Recording_31;Process_8;2022-02-22T04:53:55+00:00;Select menu option in window;Menu Item 'Word document' in Window 'Project Demo - OneDrive — Mozilla Firefox';firefox;Project Demo - OneDrive — Mozilla Firefox;"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Project Demo - OneDrive — Mozilla Firefox\\'']['Menu Item \\'Word document\\'']\n""]";28.0;Open the word document and paste the data copied from spreadsheet;Event_147;Select menu option in window-firefox
25;Recording_31;Process_8;2022-02-22T04:54:05+00:00;Click UI element in window;UI Custom in Window 'Document.docx — Mozilla Firefox';firefox;Document.docx — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Document.docx — Mozilla Firefox\\'']['UI Custom'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 54 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]";29.0;Open the word document and paste the data copied from spreadsheet;Event_147;Click UI element in window-firefox
26;Recording_31;Process_8;2022-02-22T04:54:06+00:00;Send keys;TextToSend:'{LShiftKey}(F)ia{Back}{Back}inancial data{Return}{LControlKey}({V})';;;"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(F)ia{Back}{Back}inancial{Space}data{Return}{LControlKey}({V})'\n""]";30.0;Open the word document and paste the data copied from spreadsheet;Event_147;Send keys
27;Recording_31;Process_8;2022-02-22T04:54:22+00:00;Press button in window;Button 'Document -Saved' in Window 'Document.docx — Mozilla Firefox';firefox;Document.docx — Mozilla Firefox;"[""UIAutomation.PressButton Button: appmask['Window \\'Document.docx — Mozilla Firefox\\'']['Button \\'Document -Saved\\'']\n""]";31.0;Open the word document and paste the data copied from spreadsheet;Event_147;Press button in window-firefox
28;Recording_31;Process_8;2022-02-22T04:54:25+00:00;Click UI element in window;Edit 'File Name' in Window 'Document.docx — Mozilla Firefox';firefox;Document.docx — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Document.docx — Mozilla Firefox\\'']['Edit \\'File Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -48 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{LShiftKey}(F)inancial{Space}{LShiftKey}(D)ata'\n""]";32.0;Open the word document and paste the data copied from spreadsheet;Event_147;Click UI element in window-firefox
29;Recording_31;Process_8;2022-02-22T04:54:25+00:00;Send keys;TextToSend:'{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{LShiftKey}(F)inancial {LShiftKey}(D)ata';;;"[""UIAutomation.Click Element: appmask['Window \\'Document.docx — Mozilla Firefox\\'']['Edit \\'File Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -48 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{Back}{LShiftKey}(F)inancial{Space}{LShiftKey}(D)ata'\n""]";33.0;Open the word document and paste the data copied from spreadsheet;Event_147;Send keys
30;Recording_31;Process_8;2022-02-22T04:54:32+00:00;Click UI element in window;Edit 'File Name' in Window 'Document.docx — Mozilla Firefox';firefox;Document.docx — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Document.docx — Mozilla Firefox\\'']['Edit \\'File Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -35 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]";34.0;Open the word document and paste the data copied from spreadsheet;Event_147;Click UI element in window-firefox
31;Recording_31;Process_8;2022-02-22T04:54:40+00:00;Press button in window;Button 'Open a new tab (Ctrl+T)' in Window 'Document.docx — Mozilla Firefox';firefox;Document.docx — Mozilla Firefox;"[""UIAutomation.PressButton Button: appmask['Window \\'Document.docx — Mozilla Firefox\\'']['Button \\'Open a new tab (Ctrl+T)\\'']\n""]";35.0;Go to the roadmap tool;Event_148;Press button in window-firefox
32;Recording_31;Process_8;2022-02-22T04:54:44+00:00;Populate text field in window;Edit 'Search with Google or enter address' in Window 'Mozilla Firefox';;;;;;;Populate text field in window
33;Recording_31;Process_8;2022-02-22T04:54:45+00:00;Send keys;TextToSend:'{Return}';;;"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]";37.0;Go to the roadmap tool;Event_148;Send keys
34;Recording_31;Process_8;2022-02-22T04:54:50+00:00;Click UI element in window;Hyperlink 'Office  ... office.com' in Window 'o365 - Google Search — Mozilla Firefox';firefox;o365 - Google Search — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'o365 - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -76 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]";38.0;Go to the roadmap tool;Event_148;Click UI element in window-firefox
35;Recording_31;Process_8;2022-02-22T04:54:55+00:00;Click UI element in window;Hyperlink 'Project' in Window 'Microsoft Office Home — Mozilla Firefox';firefox;Microsoft Office Home — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Hyperlink \\'Project\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -5 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]";39.0;Go to the roadmap tool;Event_148;Click UI element in window-firefox
36;Recording_31;Process_8;2022-02-22T04:55:04+00:00;Click UI element in window;Header 'Data  ...  More options' in Window 'Project — Mozilla Firefox';firefox;Project — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Project — Mozilla Firefox\\'']['Header \\'Data  ...  More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 108 OffsetY: -13 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]";40.0;Update the final status of allocated task;Event_149;Click UI element in window-firefox
37;Recording_31;Process_8;2022-02-22T04:55:16+00:00;Click UI element in window;Tree Item 'Name  ...  of 3. Column 3 of 9' in Window 'Data collection — Mozilla Firefox';firefox;Data collection — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Data collection — Mozilla Firefox\\'']['Tree Item \\'Name  ...  of 3. Column 3 of 9\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 9 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]";41.0;Update the final status of allocated task;Event_149;Click UI element in window-firefox
38;Recording_31;Process_8;2022-02-22T04:55:18+00:00;Set checkbox state in window;Check Box 'Mark as completed' in Window 'Data collection — Mozilla Firefox';firefox;Data collection — Mozilla Firefox;"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Data collection — Mozilla Firefox\\'']['Check Box \\'Mark as completed\\''] CheckboxState: UIAutomation.CheckboxState.Checked\n"", '# End of autogenerated actions using the desktop recorder\n']";;Update the final status of allocated task;Event_149;Set checkbox state in window-firefox
0;Recording_32;Process_9;2022-02-22T05:31:57+00:00;Press button in window;Firefox - 1 running window in Quick Launch Bar;;;"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Firefox - 1 running window']\n""]";2.0;Review the task assigned by manager;Event_150;Press button in window
1;Recording_32;Process_9;2022-02-22T05:32:04+00:00;Populate text field in window;Edit 'Search with Google or enter address' in Window 'Mozilla Firefox';;;;;;;Populate text field in window
2;Recording_32;Process_9;2022-02-22T05:32:05+00:00;Send keys;TextToSend:'{Return}';;;"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]";4.0;Review the task assigned by manager;Event_150;Send keys
3;Recording_32;Process_9;2022-02-22T05:32:08+00:00;Click UI element in window;Hyperlink 'Office  ... office.com' in Window 'o365 - Google Search — Mozilla Firefox';firefox;o365 - Google Search — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'o365 - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -19 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]";5.0;Review the task assigned by manager;Event_150;Click UI element in window-firefox
4;Recording_32;Process_9;2022-02-22T05:32:19+00:00;Select menu option in window;Menu Item 'App launcher' in Window 'Microsoft Office Home — Mozilla Firefox';firefox;Microsoft Office Home — Mozilla Firefox;"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Menu Item \\'App launcher\\'']\n""]";6.0;Review the task assigned by manager;Event_150;Select menu option in window-firefox
5;Recording_32;Process_9;2022-02-22T05:32:31+00:00;Press button in window;Button 'All apps' in Window 'Microsoft Office Home — Mozilla Firefox';firefox;Microsoft Office Home — Mozilla Firefox;"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Button \\'All apps\\'']\n""]";7.0;Review the task assigned by manager;Event_150;Press button in window-firefox
6;Recording_32;Process_9;2022-02-22T05:32:41+00:00;Click UI element in window;Hyperlink 'Project' in Window 'Microsoft Office Home — Mozilla Firefox';firefox;Microsoft Office Home — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Hyperlink \\'Project\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -7 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]";8.0;Review the task assigned by manager;Event_150;Click UI element in window-firefox
7;Recording_32;Process_9;2022-02-22T05:32:48+00:00;Press button in window;Button 'Customer Request from task' in Window 'Project — Mozilla Firefox';firefox;Project — Mozilla Firefox;"[""UIAutomation.PressButton Button: appmask['Window \\'Project — Mozilla Firefox\\'']['Button \\'Customer Request from task\\'']\n""]";9.0;Review the task assigned by manager;Event_150;Press button in window-firefox
8;Recording_32;Process_9;2022-02-22T05:32:54+00:00;Click UI element in window;Group 'Grid view' in Window 'Customer Request from task — Mozilla Firefox';firefox;Customer Request from task — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Customer Request from task — Mozilla Firefox\\'']['Group \\'Grid view\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 237 OffsetY: -153 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]";10.0;Review the task assigned by manager;Event_150;Click UI element in window-firefox
9;Recording_32;Process_9;2022-02-22T05:33:02+00:00;Press button in window;Button 'Open a new tab (Ctrl+T)' in Window 'Customer Request from task — Mozilla Firefox';firefox;Customer Request from task — Mozilla Firefox;"[""UIAutomation.PressButton Button: appmask['Window \\'Customer Request from task — Mozilla Firefox\\'']['Button \\'Open a new tab (Ctrl+T)\\'']\n""]";11.0;Go to the forms app;Event_151;Press button in window-firefox
10;Recording_32;Process_9;2022-02-22T05:33:09+00:00;Populate text field in window;Edit 'Search with Google or enter address' in Window 'Mozilla Firefox';;;;;;;Populate text field in window
11;Recording_32;Process_9;2022-02-22T05:33:11+00:00;Send keys;TextToSend:'{Return}';;;"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]";13.0;Go to the forms app;Event_151;Send keys
12;Recording_32;Process_9;2022-02-22T05:33:15+00:00;Click UI element in window;Hyperlink 'Free  ...  › forms › about' in Window 'google form - Google Search — Mozilla Firefox';firefox;google form - Google Search — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'google form - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Free  ...  › forms › about\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 55 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]";14.0;Go to the forms app;Event_151;Click UI element in window-firefox
13;Recording_32;Process_9;2022-02-22T05:33:23+00:00;Click UI element in window;Hyperlink 'Go to Forms' in Window 'Google  ...  — Mozilla Firefox';firefox;Google Forms: Free Online Form Creator | Google Workspace — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Google  ...  — Mozilla Firefox\\'']['Hyperlink \\'Go to Forms\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 13 OffsetY: 8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]";15.0;Go to the forms app;Event_151;Click UI element in window-firefox
14;Recording_32;Process_9;2022-02-22T05:33:26+00:00;Click UI element in window;Image in Window 'Google Forms — Mozilla Firefox';firefox;Google Forms — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Google Forms — Mozilla Firefox\\'']['Image'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 5 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]";16.0;Create a template for Customer request form according to the instruction;Event_152;Click UI element in window-firefox
15;Recording_32;Process_9;2022-02-22T05:33:47+00:00;Populate text field in window;Edit 'Form title' in Window 'Untitled form - Google Forms — Mozilla Firefox';;;;;;;Populate text field in window
16;Recording_32;Process_9;2022-02-22T05:33:50+00:00;Click UI element in window;Edit 'Question title' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Untitled form - Google Forms — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Edit \\'Question title\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 434 OffsetY: -23 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]";18.0;Create a template for Customer request form according to the instruction;Event_152;Click UI element in window-firefox
17;Recording_32;Process_9;2022-02-22T05:34:06+00:00;Populate text field in window;Edit 'Question title' 2 in Window 'Untitled form - Google Forms — Mozilla Firefox';;;;;;;Populate text field in window
18;Recording_32;Process_9;2022-02-22T05:34:09+00:00;Press button in window;Button 'Add Yes' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Untitled form - Google Forms — Mozilla Firefox;"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Add Yes\\'']\n""]";20.0;Create a template for Customer request form according to the instruction;Event_152;Press button in window-firefox
19;Recording_32;Process_9;2022-02-22T05:34:13+00:00;Press button in window;Button 'Add No' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Untitled form - Google Forms — Mozilla Firefox;"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Add No\\'']\n""]";27.0;Create a template for Customer request form according to the instruction;Event_152;Press button in window-firefox
20;Recording_32;Process_9;2022-02-22T05:35:05+00:00;Press button in window;Button 'Add question' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Untitled form - Google Forms — Mozilla Firefox;"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Add question\\'']\n""]";28.0;Create a template for Customer request form according to the instruction;Event_152;Press button in window-firefox
21;Recording_32;Process_9;2022-02-22T05:35:21+00:00;Populate text field in window;Edit 'Question title' 3 in Window 'Untitled form - Google Forms — Mozilla Firefox';;;;;;;Populate text field in window
22;Recording_32;Process_9;2022-02-22T05:35:30+00:00;Click UI element in window;Document 'Google Forms' in Window 'Google Forms — Mozilla Firefox';firefox;Google Forms — Mozilla Firefox;"[""UIAutomation.Click Element: appmask['Window \\'Google Forms — Mozilla Firefox\\'']['Document \\'Google Forms\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 64 OffsetY: -81 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]";30.0;Create a template for Customer request form according to the instruction;Event_152;Click UI element in window-firefox
23;Recording_32;Process_9;2022-02-22T05:35:41+00:00;Press button in window;Button 'Send' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Untitled form - Google Forms — Mozilla Firefox;"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Send\\'']\n""]";31.0;Copy the link of template for approval;Event_153;Press button in window-firefox
24;Recording_32;Process_9;2022-02-22T05:35:45+00:00;Select tab in window;Tab Item 'Send form via link' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Untitled form - Google Forms — Mozilla Firefox;"[""UIAutomation.SelectTab Tab: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Tab Item \\'Send form via link\\'']\n""]";32.0;Copy the link of template for approval;Event_153;Select tab in window-firefox
25;Recording_32;Process_9;2022-02-22T05:35:49+00:00;Set checkbox state in window;Check Box 'Shorten URL' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Untitled form - Google Forms — Mozilla Firefox;"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Check Box \\'Shorten URL\\''] CheckboxState: UIAutomation.CheckboxState.UnChecked\n""]";33.0;Copy the link of template for approval;Event_153;Set checkbox state in window-firefox
26;Recording_32;Process_9;2022-02-22T05:35:53+00:00;Press button in window;Button 'Copy' in Window 'Untitled form - Google Forms — Mozilla Firefox';firefox;Untitled form - Google Forms — Mozilla Firefox;"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Copy\\'']\n""]";34.0;Copy the link of template for approval;Event_153;Press button in window-firefox
27;Recording_32;Process_9;2022-02-22T05:35:57+00:00;Press button in window;Microsoft Teams - 1 running window in Quick Launch Bar;;;"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]";35.0;Open the approval app ;Event_154;Press button in window
28;Recording_32;Process_9;2022-02-22T05:36:02+00:00;Press button in window;Button 'Apps Toolbar' in Pane 'General  ...  Teams, Main Window';Teams;General (Project RoadMap) | Microsoft Teams, Main Window;"[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Apps Toolbar\\'']\n""]";36.0;Open the approval app ;Event_154;Press button in window-Teams
29;Recording_32;Process_9;2022-02-22T05:36:12+00:00;Click UI element in window;List Item 'Approvals store item' in Pane 'General  ...  Teams, Main Window';Teams;General (Project RoadMap) | Microsoft Teams, Main Window;"[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['List Item \\'Approvals store item\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 18 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]";37.0;Open the approval app ;Event_154;Click UI element in window-Teams
