StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Activity
28,Recording_34,Process_10,2022-02-22T09:19:15+00:00,Press button in window,Button 'Add No' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Add No\\'']\n""]",30.0,Create a form for Employee's feedback on new cafeteria,Event_163,firefoxPress button in window
29,Recording_34,Process_10,2022-02-22T09:19:23+00:00,Select tab in window,Tab Item 'Responses' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.SelectTab Tab: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Tab Item \\'Responses\\'']\n""]",31.0,Open the syndication app,Event_164,firefoxSelect tab in window
30,Recording_34,Process_10,2022-02-22T09:19:33+00:00,Press button in window,Button 'Distill Web Monitor' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Distill Web Monitor\\'']\n""]",32.0,Open the syndication app,Event_164,firefoxPress button in window
31,Recording_34,Process_10,2022-02-22T09:19:45+00:00,Press button in window,Button 'Select parts of page' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Select parts of page\\'']\n""]",33.0,Set the feed for the response of survey form,Event_165,firefoxPress button in window
32,Recording_34,Process_10,2022-02-22T09:19:49+00:00,Click UI element in window,Edit '0 responses' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Edit \\'0 responses\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 5 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",34.0,Set the feed for the response of survey form,Event_165,firefoxClick UI element in window
33,Recording_34,Process_10,2022-02-22T09:19:56+00:00,Press button in window,Button ' Save selections' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'\uf0c7 Save selections\\'']\n""]",36.0,Set the feed for the response of survey form,Event_165,firefoxPress button in window
34,Recording_34,Process_10,2022-02-22T09:20:11+00:00,Click UI element in window,Hyperlink 'Add action' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Hyperlink \\'Add action\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -18 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",37.0,Set the feed for the response of survey form,Event_165,firefoxClick UI element in window
35,Recording_34,Process_10,2022-02-22T09:20:15+00:00,Click UI element in window,Edit 'Email' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Edit \\'Email\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 1 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",38.0,Set the feed for the response of survey form,Event_165,firefoxClick UI element in window
36,Recording_34,Process_10,2022-02-22T09:20:19+00:00,Click UI element in window,Hyperlink 'Add Condition' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Hyperlink \\'Add Condition\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -20 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",39.0,Set the feed for the response of survey form,Event_165,firefoxClick UI element in window
37,Recording_34,Process_10,2022-02-22T09:20:25+00:00,Set drop-down list value in window,Combo Box in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.SetDropDownListValueInWindow.SetDropDownListValueByName DropDownList: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Combo Box'] OptionsNames: 'has number more than (>)'\n""]",40.0,Set the feed for the response of survey form,Event_165,firefoxSet drop-down list value in window
38,Recording_34,Process_10,2022-02-22T09:20:28+00:00,Populate text field in window,Edit 'Number' in Window 'Watchlist - Distill — Mozilla Firefox',,,,,,,Populate text field in window
39,Recording_34,Process_10,2022-02-22T09:20:31+00:00,Press button in window,Button 'Save' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Button \\'Save\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Set the feed for the response of survey form,Event_165,firefoxPress button in window
0,Recording_35,Process_10,2022-02-22T09:19:02+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",2.0,Login to the planning app and create a plan,Event_166,Press button in window
1,Recording_35,Process_10,2022-02-22T09:19:04+00:00,Press button in window,"Button 'Teams Toolbar' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Teams Toolbar\\'']\n""]",3.0,Login to the planning app and create a plan,Event_166,TeamsPress button in window
2,Recording_35,Process_10,2022-02-22T09:19:10+00:00,Click UI element in window,"Hyperlink 'Profile  ...  More options' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Hyperlink \\'Profile  ...  More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -30 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",4.0,Login to the planning app and create a plan,Event_166,TeamsClick UI element in window
3,Recording_35,Process_10,2022-02-22T09:19:13+00:00,Press button in window,"Button 'Add a tab' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Add a tab\\'']\n""]",5.0,Login to the planning app and create a plan,Event_166,TeamsPress button in window
4,Recording_35,Process_10,2022-02-22T09:19:17+00:00,Click UI element in window,"List Item 'Trello' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['List Item \\'Trello\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -3 OffsetY: -34 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",6.0,Login to the planning app and create a plan,Event_166,TeamsClick UI element in window
5,Recording_35,Process_10,2022-02-22T09:19:21+00:00,Press button in window,"Button 'Create new board' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Create new board\\'']\n""]",7.0,Login to the planning app and create a plan,Event_166,TeamsPress button in window
6,Recording_35,Process_10,2022-02-22T09:19:43+00:00,Populate text field in window,"Edit in Pane 'General  ...  Teams, Main Window'",,,,,,,Populate text field in window
7,Recording_35,Process_10,2022-02-22T09:19:48+00:00,Press button in window,"Button 'Save' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Save\\'']\n""]",9.0,Login to the planning app and create a plan,Event_166,TeamsPress button in window
8,Recording_35,Process_10,2022-02-22T09:19:59+00:00,Click UI element in window,"Edit 'To Do' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Edit \\'To Do\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 70 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",10.0,Login to the planning app and create a plan,Event_166,TeamsClick UI element in window
9,Recording_35,Process_10,2022-02-22T09:20:01+00:00,Click UI element in window,"Hyperlink 'Add a card' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Hyperlink \\'Add a card\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 64 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",11.0,Login to the planning app and create a plan,Event_166,TeamsClick UI element in window
10,Recording_35,Process_10,2022-02-22T09:20:19+00:00,Populate text field in window,"Edit 'Enter a title for this card…' in Pane 'General  ...  Teams, Main Window'",,,,,,,Populate text field in window
11,Recording_35,Process_10,2022-02-22T09:20:21+00:00,Press button in window,"Button 'Add card' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Add card\\'']\n""]",13.0,Login to the planning app and create a plan,Event_166,TeamsPress button in window
12,Recording_35,Process_10,2022-02-22T09:20:23+00:00,Click UI element in window,"Text 'Conduct Employee survey on new cafeteria' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Text \\'Conduct Employee survey on new cafeteria\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 42 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",14.0,Login to the planning app and create a plan,Event_166,TeamsClick UI element in window
13,Recording_35,Process_10,2022-02-22T09:20:25+00:00,Click UI element in window,"Text 'Conduct Employee survey on new cafeteria' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Text \\'Conduct Employee survey on new cafeteria\\''] ClickType: UIAutomation.ClickType.LeftClick\n""]",15.0,Login to the planning app and create a plan,Event_166,TeamsClick UI element in window
14,Recording_35,Process_10,2022-02-22T09:20:44+00:00,Populate text field in window,"Edit 'Add a more detailed description…' in Pane 'General  ...  Teams, Main Window'",,,,,,,Populate text field in window
15,Recording_35,Process_10,2022-02-22T09:20:45+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",17.0,Login to the planning app and create a plan,Event_166,Send keys
16,Recording_35,Process_10,2022-02-22T09:20:56+00:00,Populate text field in window,"Edit 'Add a more detailed description…' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Edit \\'Add a more detailed description…\\''] Text: '''-Collect necessary stuff to create a online form\n"", ""-Create a online form''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",18.0,Login to the planning app and create a plan,Event_166,TeamsPopulate text field in window
17,Recording_35,Process_10,2022-02-22T09:20:57+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",19.0,Login to the planning app and create a plan,Event_166,Send keys
18,Recording_35,Process_10,2022-02-22T09:21:09+00:00,Populate text field in window,"Edit 'Add a more detailed description…' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Edit \\'Add a more detailed description…\\''] Text: '''-Collect necessary stuff to create a online form\n"", '-Create a online form\n', ""-Instruct employees to fill the survey''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",20.0,Login to the planning app and create a plan,Event_166,TeamsPopulate text field in window
19,Recording_35,Process_10,2022-02-22T09:21:17+00:00,Press button in window,"Button 'Save' 2 in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Save\\' 2']\n""]",21.0,Login to the planning app and create a plan,Event_166,TeamsPress button in window
20,Recording_35,Process_10,2022-02-22T09:21:22+00:00,Click UI element in window,"Text '' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Text \\'\ue91c\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",23.0,Login to the planning app and create a plan,Event_166,TeamsClick UI element in window
21,Recording_35,Process_10,2022-02-22T09:21:37+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]",24.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,Select menu option in window
22,Recording_35,Process_10,2022-02-22T09:21:43+00:00,Click UI element in window,List Item 'Process  ...  - Google Chrome' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'Process  ...  - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 64 OffsetY: 10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",25.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,Click UI element in window
23,Recording_35,Process_10,2022-02-22T09:21:50+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]",27.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,Select menu option in window
24,Recording_35,Process_10,2022-02-22T09:21:55+00:00,Press button in window,Button 'New Tab' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Button \\'New Tab\\'']\n""]",28.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromePress button in window
25,Recording_35,Process_10,2022-02-22T09:21:59+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'Zoho Forms - Google Chrome - Name',,,,,,,Populate text field in window
26,Recording_35,Process_10,2022-02-22T09:22:00+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",30.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,Send keys
27,Recording_35,Process_10,2022-02-22T09:22:03+00:00,Click UI element in window,Hyperlink ' Form  ... om › forms' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Hyperlink \\' Form  ... om › forms\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 116 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",31.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromeClick UI element in window
28,Recording_35,Process_10,2022-02-22T09:22:07+00:00,Click UI element in window,Hyperlink 'ACCESS ZOHO FORMS' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Hyperlink \\'ACCESS ZOHO FORMS\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",32.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromeClick UI element in window
29,Recording_35,Process_10,2022-02-22T09:22:11+00:00,Press button in window,Button 'New Form' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Button \\'New Form\\'']\n""]",33.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromePress button in window
30,Recording_35,Process_10,2022-02-22T09:22:13+00:00,Click UI element in window,List in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['List'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -18 OffsetY: -11 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",34.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromeClick UI element in window
31,Recording_35,Process_10,2022-02-22T09:22:22+00:00,Populate text field in window,Edit in Pane 'Zoho Forms - Google Chrome - Name',,,,,,,Populate text field in window
32,Recording_35,Process_10,2022-02-22T09:22:24+00:00,Press button in window,Button 'Create' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Button \\'Create\\'']\n""]",36.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromePress button in window
33,Recording_35,Process_10,2022-02-22T09:22:38+00:00,Click UI element in window,List Item in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['List Item'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 1 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",37.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromeClick UI element in window
34,Recording_35,Process_10,2022-02-22T09:22:40+00:00,Click UI element in window,Image in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Image'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 135 OffsetY: 27 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",38.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromeClick UI element in window
35,Recording_35,Process_10,2022-02-22T09:23:27+00:00,Populate text field in window,Edit 2 in Pane 'Zoho Forms - Google Chrome - Name',,,,,,,Populate text field in window
36,Recording_35,Process_10,2022-02-22T09:23:29+00:00,Click UI element in window,Combo Box 'Star' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Combo Box \\'Star\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -17 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",41.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromeClick UI element in window
37,Recording_35,Process_10,2022-02-22T09:23:39+00:00,Set drop-down list value in window,Combo Box '5' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.SetDropDownListValueInWindow.SetDropDownListValueByName DropDownList: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Combo Box \\'5\\''] OptionsNames: '5'\n""]",42.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromeSet drop-down list value in window
38,Recording_35,Process_10,2022-02-22T09:23:41+00:00,Press button in window,Button 'Save' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Button \\'Save\\'']\n""]",43.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromePress button in window
39,Recording_35,Process_10,2022-02-22T09:23:47+00:00,Click UI element in window,Hyperlink 'Access Form' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Hyperlink \\'Access Form\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -16 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",44.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromeClick UI element in window
40,Recording_35,Process_10,2022-02-22T09:23:50+00:00,Click UI element in window,Document 'Zoho Forms' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Document \\'Zoho Forms\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -141 OffsetY: 70 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",45.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromeClick UI element in window
41,Recording_35,Process_10,2022-02-22T09:23:54+00:00,Select tab in window,Tab Item 'Zoho Forms' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.SelectTab Tab: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Tab Item \\'Zoho Forms\\'']\n""]",46.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromeSelect tab in window
42,Recording_35,Process_10,2022-02-22T09:24:11+00:00,Press button in window,Button 'Back' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Button \\'Back\\'']\n""]",47.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromePress button in window
43,Recording_35,Process_10,2022-02-22T09:24:17+00:00,Click UI element in window,List Item 3 in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['List Item 3'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 42 OffsetY: 14 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",48.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromeClick UI element in window
44,Recording_35,Process_10,2022-02-22T09:24:18+00:00,Click UI element in window,Hyperlink 'All Entries' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Hyperlink \\'All Entries\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 5 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",49.0,Prepare a form to conduct the Employee survey on new cafeteria ,Event_167,chromeClick UI element in window
45,Recording_35,Process_10,2022-02-22T09:24:28+00:00,Select menu option in window,Menu Item 'Distill Web Monitor Has access to this site' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Menu Item \\'Distill Web Monitor Has access to this site\\'']\n""]",51.0, Login to the web feeder application,Event_168,chromeSelect menu option in window
46,Recording_35,Process_10,2022-02-22T09:24:35+00:00,Press button in window,Button 'Monitor parts of page' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Button \\'\uf067Monitor parts of page\\'']\n""]",52.0,Set the web feed for the Employee's  survey response ,Event_169,chromePress button in window
47,Recording_35,Process_10,2022-02-22T09:24:40+00:00,Click UI element in window,Edit 'Select elements to see preview of selected text.' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Edit \\'Select elements to see preview of selected text.\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 15 OffsetY: 19 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",53.0,Set the web feed for the Employee's  survey response ,Event_169,chromeClick UI element in window
48,Recording_35,Process_10,2022-02-22T09:24:43+00:00,Drag and drop UI element in window,Data Item 'No entries' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: 0 MouseDownOffsetX: -73 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.MiddleCenter ControlToDrag: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Data Item \\'No entries\\''] MouseUpOffsetY: 0 MouseUpOffsetX: 10 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.MiddleCenter ControlToDropOver: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Data Item \\'No entries\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",55.0,Set the web feed for the Employee's  survey response ,Event_169,chromeDrag and drop UI element in window
49,Recording_35,Process_10,2022-02-22T09:24:51+00:00,Press button in window,Button 'Save selections' in Pane 'Zoho Forms - Google Chrome - Name',chrome,Zoho Forms - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'Zoho Forms - Google Chrome - Name\\'']['Button \\'\uf0c7Save selections\\'']\n""]",56.0,Set the web feed for the Employee's  survey response ,Event_169,chromePress button in window
