StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Activity
4,Recording_17,Process_14,2022-02-21T03:45:02+00:00,Click UI element in window,Hyperlink 'Office  ... office.com' in Window 'o365 - Google Search — Mozilla Firefox',firefox,o365 - Google Search — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'o365 - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 77 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",6.0,Go to collaborative platform,Event_77,firefoxClick UI element in window
5,Recording_17,Process_14,2022-02-21T03:45:08+00:00,Click UI element in window,Hyperlink 'SharePoint' in Window 'Microsoft Office Home — Mozilla Firefox',firefox,Microsoft Office Home — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Hyperlink \\'SharePoint\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -7 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",8.0,Go to collaborative platform,Event_77,firefoxClick UI element in window
6,Recording_17,Process_14,2022-02-21T03:45:23+00:00,Click UI element in window,Hyperlink 'Project RoadMap' in Window 'SharePoint — Mozilla Firefox',firefox,SharePoint — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'SharePoint — Mozilla Firefox\\'']['Hyperlink \\'Project RoadMap\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -10 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",9.0,Go to collaborative platform,Event_77,firefoxClick UI element in window
7,Recording_17,Process_14,2022-02-21T03:45:27+00:00,Click UI element in window,Hyperlink 'Documents' in Window 'Project RoadMap - Home — Mozilla Firefox',firefox,Project RoadMap - Home — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Project RoadMap - Home — Mozilla Firefox\\'']['Hyperlink \\'Documents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 57 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",10.0,Go to collaborative platform,Event_77,firefoxClick UI element in window
8,Recording_17,Process_14,2022-02-21T03:45:35+00:00,Press button in window,Button 'Show actions' in Window 'Project  ...  — Mozilla Firefox',firefox,Project RoadMap - Documents - All Documents — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Project  ...  — Mozilla Firefox\\'']['Button \\'Show actions\\'']\n""]",11.0,Copy the link of document having Fire fighting mock drill agenda,Event_78,firefoxPress button in window
9,Recording_17,Process_14,2022-02-21T03:45:40+00:00,Select menu option in window,Menu Item 'Copy link' in Window 'Project  ...  — Mozilla Firefox',firefox,Project RoadMap - Documents - All Documents — Mozilla Firefox,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Project  ...  — Mozilla Firefox\\'']['Menu Item \\'Copy link\\'']\n""]",12.0,Copy the link of document having Fire fighting mock drill agenda,Event_78,firefoxSelect menu option in window
10,Recording_17,Process_14,2022-02-21T03:45:47+00:00,Press button in window,Button 'Copy' in Window 'Project  ...  — Mozilla Firefox',firefox,Project RoadMap - Documents - All Documents — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Project  ...  — Mozilla Firefox\\'']['Button \\'Copy\\'']\n""]",13.0,Copy the link of document having Fire fighting mock drill agenda,Event_78,firefoxPress button in window
11,Recording_17,Process_14,2022-02-21T03:45:51+00:00,Press button in window,Button 'Copy' 2 in Window 'Project  ...  — Mozilla Firefox',firefox,Project RoadMap - Documents - All Documents — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Project  ...  — Mozilla Firefox\\'']['Button \\'Copy\\' 2']\n""]",14.0,Copy the link of document having Fire fighting mock drill agenda,Event_78,firefoxPress button in window
12,Recording_17,Process_14,2022-02-21T03:46:01+00:00,Press button in window,"System Clock, 09:15 AM, ‎21-‎02-‎2022 in System Tray",,,"[""UIAutomation.PressButton Button: appmask['System Tray']['System Clock, 09:15 AM, \u200e21-\u200e02-\u200e2022']\n""]",15.0,Verify the suitable date to conduct mock drill in coming week,Event_79,Press button in window
13,Recording_17,Process_14,2022-02-21T03:46:10+00:00,Click UI element in window,Data Item '25' in Window 'Date and Time Usernamermation',ShellExperienceHost,Date and Time Usernamermation,"[""UIAutomation.Click Element: appmask['Window \\'Date and Time Usernamermation\\'']['Data Item \\'25\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -5 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",16.0,Verify the suitable date to conduct mock drill in coming week,Event_79,ShellExperienceHostClick UI element in window
14,Recording_17,Process_14,2022-02-21T03:46:18+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",17.0,Go to the Approval app and create a approval request,Event_80,Press button in window
15,Recording_17,Process_14,2022-02-21T03:46:24+00:00,Press button in window,"Button 'Apps Toolbar' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'Apps Toolbar\\'']\n""]",18.0,Go to the Approval app and create a approval request,Event_80,TeamsPress button in window
16,Recording_17,Process_14,2022-02-21T03:46:36+00:00,Click UI element in window,"List Item 'Approvals store item' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['List Item \\'Approvals store item\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 140 OffsetY: 17 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",19.0,Go to the Approval app and create a approval request,Event_80,TeamsClick UI element in window
17,Recording_17,Process_14,2022-02-21T03:46:41+00:00,Press button in window,"Button 'Open' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'Open\\'']\n""]",20.0,Go to the Approval app and create a approval request,Event_80,TeamsPress button in window
18,Recording_17,Process_14,2022-02-21T03:46:51+00:00,Press button in window,"Button 'New approval request' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'New approval request\\'']\n""]",21.0,Go to the Approval app and create a approval request,Event_80,TeamsPress button in window
19,Recording_17,Process_14,2022-02-21T03:46:56+00:00,Click UI element in window,"List Item 'Basic request' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['List Item \\'Basic request\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -20 OffsetY: 12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",22.0,Go to the Approval app and create a approval request,Event_80,TeamsClick UI element in window
20,Recording_17,Process_14,2022-02-21T03:47:50+00:00,Populate text field in window,"Edit 'Name of request' in Pane 'Name Surname | Microsoft Teams, Main Window'",,,,,,,Populate text field in window
21,Recording_17,Process_14,2022-02-21T03:47:55+00:00,Click UI element in window,"Data Item 'Business Tip to Delhi' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Data Item \\'Business Tip to Delhi\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -2 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",24.0,Go to the Approval app and create a approval request,Event_80,TeamsClick UI element in window
22,Recording_17,Process_14,2022-02-21T03:47:57+00:00,Send keys,TextToSend:'sun',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'sun'\n""]",25.0,Go to the Approval app and create a approval request,Event_80,Send keys
23,Recording_17,Process_14,2022-02-21T03:48:14+00:00,Click UI element in window,"List Item 'Name Surname Email@Domain' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['List Item \\'Name Surname Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 42 OffsetY: -14 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",26.0,Go to the Approval app and create a approval request,Event_80,TeamsClick UI element in window
24,Recording_17,Process_14,2022-02-21T03:48:22+00:00,Select menu option in window,"Menu Item 'Add attachment' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Menu Item \\'Add attachment\\'']\n""]",27.0,Go to the Approval app and create a approval request,Event_80,TeamsSelect menu option in window
25,Recording_17,Process_14,2022-02-21T03:48:44+00:00,Click UI element in window,"Group in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Group'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 59 OffsetY: -14 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",28.0,Go to the Approval app and create a approval request,Event_80,TeamsClick UI element in window
26,Recording_17,Process_14,2022-02-21T03:48:56+00:00,Populate text field in window,"Edit 'Name to display' in Pane 'Name Surname | Microsoft Teams, Main Window'",,,,,,,Populate text field in window
27,Recording_17,Process_14,2022-02-21T03:48:57+00:00,Click UI element in window,"Data Item 'Approved' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Data Item \\'Approved\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -3 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",30.0,Go to the Approval app and create a approval request,Event_80,TeamsClick UI element in window
28,Recording_17,Process_14,2022-02-21T03:48:59+00:00,Populate text field in window,"Edit 'Address' in Pane 'Name Surname | Microsoft Teams, Main Window'",,,,,,,Populate text field in window
29,Recording_17,Process_14,2022-02-21T03:49:02+00:00,Press button in window,"Button 'Attach' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'Attach\\'']\n""]",32.0,Go to the Approval app and create a approval request,Event_80,TeamsPress button in window
30,Recording_17,Process_14,2022-02-21T03:49:07+00:00,Click UI element in window,"Data Item '23-11-2021 10:50:34 am' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Data Item \\'23-11-2021 10:50:34 am\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -45 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n"", '# End of autogenerated actions using the desktop recorder\n']",,Send Approval request to higher authority,Event_81,TeamsClick UI element in window
0,Recording_42,Process_16,2022-02-28T05:47:55+00:00,Press button in window,"System Clock, 11:17 AM, ‎2/‎28/‎2022 in System Tray",,,"[""UIAutomation.PressButton Button: appmask['System Tray']['System Clock, 11:17 AM, \u200e2/\u200e28/\u200e2022']\n""]",2.0,Go to the calendar.,Event_201,Press button in window
1,Recording_42,Process_16,2022-02-28T05:48:16+00:00,Click UI element in window,Data Item '9' in Window 'Date and Time Usernamermation',ShellExperienceHost,Date and Time Usernamermation,"[""UIAutomation.Click Element: appmask['Window \\'Date and Time Usernamermation\\'']['Data Item \\'9\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 5 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",3.0,Verify your availability in calendar,Event_202,ShellExperienceHostClick UI element in window
2,Recording_42,Process_16,2022-02-28T05:48:23+00:00,Press button in window,Microsoft Edge (2) - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Edge (2) - 1 running window']\n""]",4.0,Open the salesforce crm tool,Event_203,Press button in window
3,Recording_42,Process_16,2022-02-28T05:48:27+00:00,Press button in window,Button 'New Tab' in Window 'Process  ...  - Microsoft​ Edge',msedge,Process advisor | Power Automate - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Process  ...  - Microsoft\u200b Edge\\'']['Button \\'New Tab\\'']\n""]",5.0,Open the salesforce crm tool,Event_203,msedgePress button in window
4,Recording_42,Process_16,2022-02-28T05:48:31+00:00,Click UI element in window,Hyperlink 'Home |  ... /page/home' in Window 'New tab and  ...  - Microsoft​ Edge',msedge,New tab and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Home |  ... /page/home\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 9 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",6.0,Open the salesforce crm tool,Event_203,msedgeClick UI element in window
5,Recording_42,Process_16,2022-02-28T05:48:38+00:00,Press button in window,Button 'Log In' in Window 'Login |  ...  - Microsoft​ Edge',msedge,Login | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Login |  ...  - Microsoft\u200b Edge\\'']['Button \\'Log In\\'']\n""]",8.0,Open the salesforce crm tool,Event_203,msedgePress button in window
6,Recording_42,Process_16,2022-02-28T05:48:56+00:00,Press button in window,Button 'Log In' in Window 'Login |  ...  - Microsoft​ Edge',msedge,Login | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Login |  ...  - Microsoft\u200b Edge\\'']['Button \\'Log In\\'']\n""]",9.0,Open the salesforce crm tool,Event_203,msedgePress button in window
7,Recording_42,Process_16,2022-02-28T05:49:04+00:00,Click UI element in window,Hyperlink 'Calendar' in Window 'Home |  ...  - Microsoft​ Edge',msedge,Home | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Home |  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Calendar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 5 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",10.0,Arrange the product demo meeting,Event_204,msedgeClick UI element in window
8,Recording_42,Process_16,2022-02-28T05:49:12+00:00,Click UI element in window,Data Item '9' in Window 'Calendar |  ...  - Microsoft​ Edge',msedge,Calendar | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Calendar |  ...  - Microsoft\u200b Edge\\'']['Data Item \\'9\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 1 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",11.0,Arrange the product demo meeting,Event_204,msedgeClick UI element in window
9,Recording_42,Process_16,2022-02-28T05:49:30+00:00,Click UI element in window,List 'eventListContainer' in Window 'Calendar |  ...  - Microsoft​ Edge',msedge,Calendar | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Calendar |  ...  - Microsoft\u200b Edge\\'']['List \\'eventListContainer\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -14 OffsetY: 186 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",12.0,Arrange the product demo meeting,Event_204,msedgeClick UI element in window
10,Recording_42,Process_16,2022-02-28T05:49:34+00:00,Click UI element in window,Combo Box '*Subject' in Window 'New Event |  ...  - Microsoft​ Edge',msedge,New Event | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'New Event |  ...  - Microsoft\u200b Edge\\'']['Combo Box \\'*Subject\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 23 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",13.0,Arrange the product demo meeting,Event_204,msedgeClick UI element in window
11,Recording_42,Process_16,2022-02-28T05:49:36+00:00,Send keys,TextToSend:'{LShiftKey}(M)eeting fo r9/2/2022',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(M)eeting{Space}fo{Space}r9/2/2022'\n""]",14.0,Arrange the product demo meeting,Event_204,Send keys
12,Recording_42,Process_16,2022-02-28T05:49:51+00:00,Click UI element in window,Combo Box '*Subject' in Window 'New Event |  ...  - Microsoft​ Edge',msedge,New Event | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'New Event |  ...  - Microsoft\u200b Edge\\'']['Combo Box \\'*Subject\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 87 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",15.0,Arrange the product demo meeting,Event_204,msedgeClick UI element in window
13,Recording_42,Process_16,2022-02-28T05:49:52+00:00,Send keys,TextToSend:'{Back}{Back}{Back}{Back}on ',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Back}{Back}{Back}{Back}on{Space}'\n""]",16.0,Arrange the product demo meeting,Event_204,Send keys
14,Recording_42,Process_16,2022-02-28T05:50:05+00:00,Populate text field in window,Edit 'Location' in Window 'New Event |  ...  - Microsoft​ Edge',,,,,,,Populate text field in window
15,Recording_42,Process_16,2022-02-28T05:50:19+00:00,Set drop-down list value in window,Combo Box '*Time' in Window 'New Event |  ...  - Microsoft​ Edge',msedge,New Event | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.SetDropDownListValueInWindow.SetDropDownListValueByName DropDownList: appmask['Window \\'New Event |  ...  - Microsoft\u200b Edge\\'']['Combo Box \\'*Time\\''] OptionsNames: '3:00 PM'\n""]",18.0,Arrange the product demo meeting,Event_204,msedgeSet drop-down list value in window
16,Recording_42,Process_16,2022-02-28T05:50:24+00:00,Set drop-down list value in window,Combo Box '*Time' 2 in Window 'New Event |  ...  - Microsoft​ Edge',msedge,New Event | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.SetDropDownListValueInWindow.SetDropDownListValueByName DropDownList: appmask['Window \\'New Event |  ...  - Microsoft\u200b Edge\\'']['Combo Box \\'*Time\\' 2'] OptionsNames: '3:45 PM'\n""]",19.0,Arrange the product demo meeting,Event_204,msedgeSet drop-down list value in window
17,Recording_42,Process_16,2022-02-28T05:50:34+00:00,Click UI element in window,Combo Box 'Name' in Window 'New Event |  ...  - Microsoft​ Edge',msedge,New Event | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'New Event |  ...  - Microsoft\u200b Edge\\'']['Combo Box \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 48 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",20.0,Arrange the product demo meeting,Event_204,msedgeClick UI element in window
18,Recording_42,Process_16,2022-02-28T05:50:37+00:00,Click UI element in window,Group 'Name Minor (Sample)' in Window 'New Event |  ...  - Microsoft​ Edge',msedge,New Event | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'New Event |  ...  - Microsoft\u200b Edge\\'']['Group \\'Name Minor (Sample)\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 39 OffsetY: 55 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",21.0,Arrange the product demo meeting,Event_204,msedgeClick UI element in window
19,Recording_42,Process_16,2022-02-28T05:50:46+00:00,Set drop-down list value in window,Combo Box 'Name' in Window 'New Event |  ...  - Microsoft​ Edge',msedge,New Event | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.SetDropDownListValueInWindow.SetDropDownListValueByName DropDownList: appmask['Window \\'New Event |  ...  - Microsoft\u200b Edge\\'']['Combo Box \\'Name\\''] OptionsNames: 'Name Minor (Sample)Press Delete to Remove'\n""]",22.0,Arrange the product demo meeting,Event_204,msedgeSet drop-down list value in window
20,Recording_42,Process_16,2022-02-28T05:50:52+00:00,Click UI element in window,Combo Box 'Time Before Event' in Window 'New Event |  ...  - Microsoft​ Edge',msedge,New Event | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'New Event |  ...  - Microsoft\u200b Edge\\'']['Combo Box \\'Time Before Event\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -12 OffsetY: -10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",23.0,Arrange the product demo meeting,Event_204,msedgeClick UI element in window
21,Recording_42,Process_16,2022-02-28T05:50:56+00:00,Click UI element in window,Group in Window 'New Event |  ...  - Microsoft​ Edge',msedge,New Event | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'New Event |  ...  - Microsoft\u200b Edge\\'']['Group'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -125 OffsetY: 21 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",24.0,Arrange the product demo meeting,Event_204,msedgeClick UI element in window
22,Recording_42,Process_16,2022-02-28T05:51:03+00:00,Press button in window,Button 'Save' in Window 'New Event |  ...  - Microsoft​ Edge',msedge,New Event | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'New Event |  ...  - Microsoft\u200b Edge\\'']['Button \\'Save\\'']\n""]",25.0,Arrange the product demo meeting,Event_204,msedgePress button in window
23,Recording_42,Process_16,2022-02-28T05:51:09+00:00,Click UI element in window,Text 'slds- ...  forceToastMessage' in Window 'Calendar |  ...  - Microsoft​ Edge',msedge,Calendar | Salesforce and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Calendar |  ...  - Microsoft\u200b Edge\\'']['Text \\'slds- ...  forceToastMessage\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 130 OffsetY: -11 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n"", '# End of autogenerated actions using the desktop recorder\n']",,Arrange the product demo meeting,Event_204,msedgeClick UI element in window
0,Recording_95,Process_36,2022-02-17T02:50:27+00:00,Press button in window,"Action Center, 3 new notifications in System Tray",,,"[""UIAutomation.PressButton Button: appmask['System Tray']['Action Center, 3 new notifications']\n""]",2.0,Locate the Notification and review it in Inbox of mailing app,Event_444,Press button in window
1,Recording_95,Process_36,2022-02-17T02:50:34+00:00,Click UI element in window,List Item 'Name ...  Received at 8:20 AM' in Window 'Action center',ShellExperienceHost,Action center,"[""UIAutomation.Click Element: appmask['Window \\'Action center\\'']['List Item \\'Name ...  Received at 8:20 AM\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -6 OffsetY: 10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",3.0,Locate the Notification and review it in Inbox of mailing app,Event_444,ShellExperienceHostClick UI element in window
2,Recording_95,Process_36,2022-02-17T02:50:45+00:00,Locate the Notification and review it in Inbox of mailing app,Group 'msg-body P_wpofO mq_AS' in Window '(2 unread) -  ...  - Microsoft​ Edge',msedge,(2 unread) - Email@Domain - Yahoo Mail and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'(2 unread) -  ...  - Microsoft\u200b Edge\\'']['Group \\'msg-body P_wpofO mq_AS\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 251 OffsetY: 32 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",4.0,Note down the details of daily attendance,Event_445,msedgeLocate the Notification and review it in Inbox of mailing app
3,Recording_95,Process_36,2022-02-17T02:50:51+00:00,Drag and drop UI element in window,Group 'msg-body P_wpofO mq_AS' in Window '(2 unread) -  ...  - Microsoft​ Edge',msedge,(2 unread) - Email@Domain - Yahoo Mail and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: -33 MouseDownOffsetX: 75 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.BottomLeft ControlToDrag: appmask['Window \\'(2 unread) -  ...  - Microsoft\u200b Edge\\'']['Group \\'msg-body P_wpofO mq_AS\\''] MouseUpOffsetY: 45 MouseUpOffsetX: 19 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.BottomLeft ControlToDropOver: appmask['Window \\'(2 unread) -  ...  - Microsoft\u200b Edge\\'']['Group \\'msg-body P_wpofO mq_AS\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",5.0,Note down the details of daily attendance,Event_445,msedgeDrag and drop UI element in window
4,Recording_95,Process_36,2022-02-17T02:50:53+00:00,Send keys,TextToSend:'{LControlKey}({C})',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({C})'\n""]",6.0,Note down the details of daily attendance,Event_445,Send keys
5,Recording_95,Process_36,2022-02-17T02:50:59+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",7.0,Send the attendance details to HR group in messaging tool,Event_446,Press button in window
6,Recording_95,Process_36,2022-02-17T02:51:03+00:00,Press button in window,"Button 'Teams Toolbar' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'Teams Toolbar\\'']\n""]",8.0,Send the attendance details to HR group in messaging tool,Event_446,TeamsPress button in window
